lemma	pos	semantic_tags
domnění	N	X2.1 A8 A5.4-/A8 O4.2 O4.4
hymnus	N	S9/K2
kvíknout	V	X3.2
jak	N	L2mfn
kučeravý	A	O4.4
pudový	A	X2.1
vyřazovat	V	A1.8-
kulhavý	A	M1
kombinátora	X	Q1.3/S2mf A1.1.1/S2mf
Lev	N	Z1m S9/S2mf S9
slýchávat	V	X3.2 X2.3+ G2.1@
přehršle	N	N5 A12-
smolař	N	X9.2-/S2mf
bylinkový	A	L3 F1
Palace	N	Z3c
ctěný	A	S7.2+
Levin	N	Z1m
nova	N	Z3
zmožený	A	B2- A1.5.1/N5.1+
počínající	A	T2+
sesuv	N	X9.2++ W3
modlení	N	S9/Q2.2 A7+
vyhubení	N	L1-
řevnivost	N	S7.3
vybraně	D	O4.2+ A5.1+ A11.1+
tiskař	N	Q1.2/S2mf Q1.2/O2
online	D	Y2
rebelie	N	E3- G1.2/A6.1-
obracení	N	M2 M1 O4.4 A1.1.1 A2.1+ O4.2-
cizorodý	A	M7
uplývat	V	B5 A1.1.1 B2- S7.4+
prevalence	N	A11.1+++ S7.1+ N5+
butik	N	I2.2/B5/H1
fešák	N	O4.2+ N5+
ohrnout	V	O4.4 M2 M1
chrupavka	N	B1
desetinásobek	N	N1 T3
komparace	N	A6.1
uspávací	A	B1
vzdorný	A	S8-
spříznit	V	A2.2 S3.1 X2.5+ Q2.1
povědomě	D	A6.2+ S1.2.1+
výpis	N	Q2.1 I1/Q1.2
komerčně	D	I2.1
pípat	V	X3.2 Q1.3
šťastlivec	N	A1.4+
překrucování	N	M1 B4 M3
zavonět	V	X3.5
zakloněný	A	M2 A2.2 Q2.2 A1.1.1 X2.5-
buchta	N	F1 O4.4
měšťan	N	M7/S2mf H4/S2mf
zaprosit	V	Q2.2 G2.1/Q2.2
cesťák	N	I2.2/S2.2m
antioxidant	N	O1 B3
delikátně	D	A1.3+
utažený	A	N3.2- A1.7+ N5+ O4.4 S5+ A12- F2+ S1.2.2+
Augustin	N	Z1m
cinknutí	N	G2.1/H1
uvadnout	V	A1.1.2 B2-
migrující	A	M1
rozlišitelný	A	A6.1+
odpočítávání	N	N1
bobtnat	V	N3.2+/A2.1 A2.1+ A5.1+/A2.1 F4
zvoneček	N	O2/X3.2 O4.4
přestavovat	V	Q1.1 A6.2+ S1.1.3 A5.4- K4
ztenčovat	V	N5-/A2.1
lískový	A	O4.3
hausbót	N	H1/M4fn
pobožnost	N	S8+ S7.1- I2.2 A1.1.1 S9 I3.1 F1 G3@ G1.1@ G2.1@
zlořád	N	E3- Q2.2 G2.2- A1.5.1/A5.1-
trefný	A	A2.2
označkovat	V	O4.1 Q1.2 A5.1
Newport	N	Z2
premiérský	A	A11.1+++ A5.1+++ A4.2+
řemeslný	A	C1 I3.1 X9.1+ M4fn
bručení	N	Q2.2
záchytný	A	A9+ I1.1+ M7/F4 S1.1.1
revmatismus	N	B2-
nepokrytě	D	A10+
dezerce	N	S3.1- S8- G3- I3.1-
propouštěcí	A	I3.1-
podobající	A	A6.1+
provázející	A	S3.1 K2 T1.1.2
vypotácet	V	M1 N4 E5- N4 A12-
káravý	A	E2-
rand	N	I1
dostavět	V	T2- Q1.2
definující	A	Q2.2 A2.2
Gilbert	N	Z1mf
vybroušený	A	B4 A5.1+/A2.1
pořekadlo	N	Q2.1
nenucenost	N	A12+
navoskovaný	A	A1.1.1 N3.2+/A2.1 A2.1+ B4
grácie	N	O4.2+ S1.2.4+ T1.3 S7.4+ S9
kozačka	N	B5 M3 E3-
suita	N	S8+/S2mf I3.1/S2mfc S7.1-/S2mf
nařízený	A	S6+ S7.1+/X7-
pošpiněný	A	O4.2- G2.2-
uplatňovaný	A	K5.1 A1.5.1
nehoráznost	N	N5.2+ S1.2.4-
muzikál	N	K4/K2
kotrmelec	N	M1
návštěvní	A	S1.1.1 M1
absurdnost	N	S1.2.6-
dokumentovat	V	Q1.2 X2.2+ A5.2+
wallstreetský	A	Z2
Schwartz	N	Z1
rozhořčovat	V	E3-
náměstíčko	N	O4.4 M3/H3 T3+/S2mf N2
přetížení	N	B2- N5+
Edwin	N	Z1m
panelák	N	H1
naplat	D	A1.5.1
načmáraný	A	Q1.2
rozkročený	A	N3.3+ A1.8- S1.1.3-
ustavený	A	T2+ X6+
cigártaška	N	F3
cvičný	A	A1.1.1 I3.1/S5+c
minový	A	G3/M7 A12-
United	A	Z3c
remcat	V	E2-/Q2.2
maniakální	A	X5.2++ B2-/X1
setník	N	G3/S7.1+/S2mf M4/S7.1+/S2mf M5/S7.1+/S2mf K5/S7.1+/S2mf
nařezat	V	A1.1.1 N5-/A2.1 T2- M1 Q4.3 K5.1 B1 F3
potěšující	A	E4.2+ E2+
rákosový	A	L3 O2
rozcupovat	V	A1.1.1 N5-/A2.1 T2- M1 Q4.3 K5.1 B1 F3
tryska	N	O2
rozkrájet	V	A1.1.1 N5-/A2.1 T2- M1 Q4.3 K5.1 B1 F3
očištění	N	B4 A1.1.1 G2.2+/A2.1
halena	N	B4 L3
bezvýchodnost	N	X2.6- E4.1- X9.2- A5.1-
pytlák	N	G2.1-/S2mf A9+/S2mf
pokutovat	V	G2.1
golfský	A	Z3c Z2
vyslovení	N	Q3 Q2.2
zpupný	A	S7.1+ S1.2.3+
ostýchavost	N	E5- S1.2.3-
žoldnéř	N	G3/S2mf
pyl	N	L3
vopice	N	L2mfn G2.2-/S2mf
rychlostní	A	N3.8+ F3%
yal	X	L2mfn
jang	N	Z1
uznaný	A	X2.2+ X2.5+ S7.4+ G2.1+ S1.1.1
zkonzumovat	V	A1.5.1 F1
loviště	N	X2.4 K5.1 L2
Michelangelův	A	Z1m Z3c
ukořistit	V	A9+
štětina	N	L2 O2
zinek	N	O1.1
praktikující	A	A1.1.1
inzerent	N	I2.2/Q2.1/S2mf Z3c/Q4.2
specifikovaný	A	A4.2-
ombudsman	N	G1.1/S2mf
rozeřvat	V	Q2.2
Kristián	N	Z1m
přívěsný	A	M4 M5
zvířit	V	A1.1.1 M1
osít	V	F4 A2.2
country	N	G1.1c W3 F4/M7
Leonův	A	Z1m
Macbeth	N	Z1mf Z1/K4
patálie	N	O4.2- F1/G3c
třesknout	V	A1.1.1 X3.2 S3.2/B1
polámat	V	A1.1.2 A1.1.1 A1.9 S5- T2- E4.1-/A2.2 A2.1+ T1.3 Q2.1@
nabroušený	A	X3.3 O4.5 B2 E3- S1.2.4- O4.2- A4.2- A12- W4
čítající	A	Z5
kreslíř	N	C1/S2mf
Barclay	N	Z3c Z1mf
dořešený	A	X6- X9.2-
skorem	D	A13.4
vydavatelský	A	Q4
kejkle	N	Q1.1/I2.2
cvičiště	N	P1 K5.1
opojení	N	F2++ X5.2+++
Hastings	N	Z1mf Z2
duchapřítomnost	N	M6 A3+ S1.1.3+ S1.2 S9
žitný	A	L3 F1
Penelopin	A	Z1f
vlčák	N	F4/S2mf
nó	I	A5.1+ A13.3 A7+ B2+ Z4
korespondovat	V	Q1.2 A6.1+
verifikace	N	A10+
parsek	N	Y2
rozrušovat	V	A1.1.2 W3
Kristepane	I	Z1m Z1m/S9 Z4
vševědoucí	A	S9
tupost	N	S1.2.6- X9.1-
Ondřej	N	Z1m
řvaní	N	Q2.2
zotročit	V	S7.1- A1.7+
Berger	N	Z3
naříkavý	A	E4.1-
motocyklista	N	M3/S2mf
šoupání	N	A1.1.1 S7.1-
praporec	N	O2
zastupitelství	N	G2.1/I3.1/S2mf
nazírat	V	X2.1 X3.4 X2.4
charakterizace	N	A4.1 Q2.2
freudovský	A	B3/X1
Hanin	N	Z1mf
cambridžský	A	Z2
svlečený	A	B5-
zneuctít	V	G2.2- A1.1.2
kalkulovat	V	N2 X7+
rezavějící	A	A1.1.2
imprese	N	X2.1 A8 A5.4-/A8 O4.2 O4.4
mytý	A	O4.2-
vysvětlená	N	Q2.2/A7+ A2.2
bigotnost	N	S1.2.3+
úhybný	A	A1.9
Binns	N	Z3c
kvantitativně	D	N3.1
tablet	N	B3 O2
barvivo	N	O4.3
naučení	N	G2.2+ E1
sebenepatrný	A	N5- B1 A11.1- N3.2-
vypočítavost	N	N2 X2.4
přišpendlit	V	A1.7+
nanicovatý	A	X3.1
chrochtat	V	X3.2
zadrnčet	V	Q1.3 X3.2 A8 O4.4
vychladlý	A	O4.6- S1.2.1- E1- A1.1.1
povraždit	V	L1-
přenášení	N	Q4.3 Q1.3 A2.1+
škorpión	N	L2mfn
zachřestit	V	X3.2 E3-
skřípět	V	X3.2
špinavě	D	O4.2- G2.2- S1.2.4-
zprostředkovaný	A	T1.1.2 S8+
zatracení	N	S9
Jaime	N	Z1
doučování	N	P1
kloudný	A	S1.2.6+
hloubavý	A	X2.1 A2.2/A10+ O4.1
broušený	A	O1.1 O2
nakyslý	A	X3.1 S1.2.1-
zbrkle	D	A1.3- N3.8+
sesterna	N	B3/S2mf
dojednávat	V	Q2.2
schlíplý	A	O4.5
pranice	N	S8- X8+ E3- G1.2
Lvov	N	Z2
přendat	V	M6/A2.1+ A9- I3.1/A2.1+ Y2 M3 M4 M5
dosyta	D	O1.1
skousnout	V	B1 A12-
sprite	N	S9mfn
zakalený	A	W4 O4.1 A4.2-
dovezený	A	I2.2/M2 Q1.1
spouštěcí	A	O2 A2.2
podnapilý	A	F2++
ušklíbat	V	E2-
dóza	N	O2 O1.1 I1.1 F3
Daníček	N	Z1m
pochybovač	N	A7-/S2mf
přesvědčovací	A	Q2.2
zastupování	N	Q1.1 A6.2+ S1.1.3 A5.4- K4
polykání	N	B1 X2.1/A7+ A10-/E1
zasnít	V	X4.1 X7+ A5.2-
suši	N	F1
sinajský	A	Z2
chronologie	N	T1/N4
objíždět	V	Z5
Gregory	N	Z1mf
flitr	N	O2
nájezdník	N	G3/S2mf
pobožný	A	S9
klepeto	N	L2 O2
doveda	N	A7+
Toulouse	N	Z2 Z1m
uvízlý	A	S5-
Beatles	N	Z3
mračný	A	E3-
prosycený	A	A6.1+ X3.5
pylon	N	O3/O2
sčítat	V	N5+/A2.1 N2 A1.8+
domobrana	N	G3/S5+
ošlehaný	A	O4.1/W4
Camilla	N	Z1f
protidrogový	A	B3 F3
obvodní	A	Z3c
zkompromitovat	V	A6.1+/S1.1.2+ G2.2-
vydávaný	A	A9-
muší	A	L2 M5
monotónně	D	K2
kulinářský	A	F1
obutý	A	B5
vydrancovat	V	G2.1-/A9+ E3-
tágo	N	Q1.1 K5.1
pěstěný	A	B4
rozestřít	V	A1.1.1 N3.6+/A2.1 N3.3+/A2.1 N5+/A2.1 N5 T1.3
poníženě	D	S1.2.3-
zledovatělý	A	O4.6- W4 S1.2.1-
žalářník	N	G2.1/S2mf
dispečer	N	S7.1+/S2mf O2
dozírat	V	S7.1+
maxi	A	Z1m
Leatherheadu	X	Z2 Z3c
ponejvíce	D	N5+++
Evropanka	N	Z2
zejména	T	A14
tvrz	N	G3/H1c
ažaž	D	N5+ N6+
zkalený	A	A10-
prohrabávat	V	X2.4
chlazení	N	O4.6-/A2.1 X5.2-/A2.1
rozběsnit	V	E3-
vydělávání	N	A1.1.1 A9+ A2.2 S6+ A3+ A9- X9.2+ X6+
vysídlený	A	A2.1+ M2
Piers	N	Z1m
satirický	A	Q2.2/S1.2.4- S7.2-
hanlivý	A	Q2.2
McCarthy	N	Z1mf
zakulacený	A	O4.4
čisťounký	A	O4.2+ G2.2+
klouček	N	S2.2m L2m@
vadnout	V	A1.1.2 B2-
smilovat	V	E1 E4.1- G2.2
nej	A	N5+++
světélkovat	V	O4.3
vytyčený	A	M2 M6 O4.5 O4.1 W4 A1.1.1 B3 B4 X6+ S6+ K2 Q4.3
oportunista	N	A1.4/S2mf
zpřeházený	A	O4.1 X2.5-
nahromadění	N	N5+ A9+
encyklopedický	A	N5.1+
rozmáčknout	V	A1.1.2 A1.1.1 X9.2+/G3 S7.1+ E4.1-
jízdné	N	I1.3/M3 M3/S2mf F1
romantismus	N	S1.2.6- A5.4-/A8
cvak	I	X3.2
hrdlička	N	L2mfn
velkoobchodní	A	I2.2 N5.1+
fascinovaně	D	X5.2+
inscenace	N	A1.1.1 A10+ K4 K3 Q4.3
Marjorie	N	Z1f
inzulín	N	O1/B1 O1/B3
rizikovost	N	A15- A1.4
splývající	A	M2 M1 M8 G2.1 S7.1-
tlumočení	N	X2.5+ K2 Q3
Persie	N	Z2
žádostivý	A	X5.2+
zahrnutí	N	A1.8+
Haltonová	X	Z2
zasahování	N	S1.1.3+++ O3
dřevák	N	B5
Jonahův	A	Z1m
řezavý	A	O4.6-
natřásat	V	M2 M1 E4.1- E5- A2.1+ A6.1+
šup	N	M1 A2.1+ A1.1.1 A9- A1.8+ Q2.1 N6+ I2.2 A1.1.2 T2- S3.2 A6.3+ B2-/X1% B1%
jednotící	A	S5+ A1.8+
zrozpačitět	V	E4.1- E5-
kýchat	V	B1
dobrýtro	T	T1.3
zaskřehotat	V	X3.2 Q2.2
přístavek	N	H2 Q1.2
stopky	N	M3 T2- M8 H4 Q3 K2
funkčnost	N	A1.5.2+
cařihradský	A	Z2
píka	N	B2- A1.1.1 A1.1.2 T2+
Orenem	X	Z1mf
každodenně	D	T1.1.2 N6+
opracovaný	A	A1.1.1
posraný	A	S3.2/B1 E6+
mužství	N	S2.2
hrábě	N	O2 S2/G2.2-m% O4.4%
osvojení	N	X9.2+ A9+
hasnout	V	O4.6- A1.1.2@
tranzistor	N	O3 Q4.3
pudit	V	M3 A1.1.1 X5.2+ M2 S7.1+
všeobjímající	A	A1.8+ P1
divošský	A	E3- N3.2+
bejvalý	A	T2- N4
naslouchající	A	X3.2
chybička	N	O4.2+
redukovatelný	A	N3.2/A2.1- A12+/A2.1-
uhájit	V	S8+ G3 G2.1c Q2.2 K5.1 S7.3+
mnohonárodnostní	A	M7
hospodyňka	N	S2.1/H1f B5%
srolovaný	A	O4.1
Denver	N	Z2 Z1mf
sepsání	N	Q1.2 I2.1
focení	N	K5.1 L3 Q4.3 G3
polstrovaný	A	O4.1 M1
plato	N	M3 M4 K3 K5.2
výstupek	N	W3
přepnout	V	A2.1+
od	D	Z5
vydlážděný	A	H1 A1.1.1
táboření	N	K1
plození	N	S3.2/B1
dopomoci	V	S8+
náčrtek	N	C1 K4 Q2.1
UNHCR	N	Z3
postesknout	V	Q2.2/E2-
plesknutí	N	E3- M4fn F3
šéfův	A	S7.1+/S2mf
svrchní	A	M6 A11.1++
kupka	N	W3 N5+
Jacob	N	Z1m
překypující	A	X5.2+
předsunutý	A	M6 A5.1+/A2.1 S1.2.3+ T4+
modlitebna	N	S9 S7.2+
krystalek	N	O1.1 O2
lékárnička	N	B3
vzpěra	N	O2 M1
srdceryvný	A	E4.1-
torpédoborec	N	M4/G3fn A1.1.2/S2mf
Magdalena	N	Z1f
značkovací	A	Q1.2 X2.2+ Q2.2 Y2
regulérní	A	A6.2+ N6+ O4.1 I3.1 T2++ A13.3
telegraficky	D	Q1.3
zadušení	N	B2-
máloco	P	N3.2- T3- N3.7- N3.3- T1.3- A11.1-
podlézavý	A	S7.2+/N5.2+
výplatní	A	I3.1
technolog	N	Y1/S2mf X9.1+/S2mf
aljaška	N	Z2
krasavec	N	O4.2+ N5+
předávkování	N	B3/N5.2+
zvěrolékař	N	L2
narcis	N	L3
dlaha	N	B3 O2
sexizmus	N	S2/S1.2.3+
dezinfekční	A	B4
vandalismus	N	G2.1-
fetiš	N	E2+++
Snowdenův	A	Z2 Z1mf
doručovat	V	M2 Q2.1 X9.2+ B3 S9%
zavodňovací	A	A9-/O1.2
rozkvétat	V	L3 X9.2+
pomíchat	V	A2.1+ S1.1.3+ K3
robinson	N	Z1mf
zjišťování	N	A10+
seč	J	M6 N4 N5.1+ O2 B5 K6 N5.1-
chycený	A	A9+ A1.7+ G2.1 A10+ T2- A1.1.1 X3 T4 M3
hřebínek	N	B4
přetřít	V	A1.1.1
zakódovat	V	Q1.1 Y2 Y1/B1
inherentní	A	A6.2+
otáčecí	A	M1
sípavě	D	B2-
rozhánět	V	M2
sepnutý	A	A1.7+
vylidněný	A	M1 S5-
Chet	N	Z1m
úředníček	N	I2.1/S2mf G1.1/S2mf
žhářství	N	G2.1-/O4.6+
přínosnost	N	S8+ I1.1/G1.1
zadržovací	A	P1/G2.1 G2.1 A1.7+
pekařův	A	F1/S2mf
čtyřletý	A	N1 T3 T1.2
deklamovat	V	Q2.2
traktorista	N	M3/S2mf O2
tržný	A	I2.2 I2.2/H1
rozdmýchání	N	A1.1.1 A2.2
ukolébavka	N	K2
Myanmar	N	Z2
poputovat	V	M1 A2.1+ A1.1.1 A9- A1.8+ Q2.1 N6+ I2.2 A1.1.2 T2- S3.2 A6.3+ B2-/X1% B1%
gangsterský	A	G2.1-/S2mf
JP	N	Z1
biskupský	A	S9/S7.1+/S2mf
uplivnout	V	B1 W4 X3.2
rito	N	Z1f
mokro	N	O1.2 W4 X5.2-
stratég	N	X7+/S2mf
instrumentářka	N	B4 L3
protijed	N	B3
pracný	A	X8+/A12-
Brent	N	Z2 Z1mf
hihňání	N	E4.1+
šikanovat	V	E3-
prostřený	A	F1
pomazání	N	S9
prohnanost	N	X9.1+
mytologický	A	S9/Q2.2
konfiskace	N	G2.1/A9+
propagátor	N	B3 M2 A5.1+/A2.1
korporátní	A	S5+ I2.1/S5+
sekýrovat	V	Q2.2 E6-
přivonět	V	X3.5 X3 A8
zosobněný	A	A10+
Noemův	A	Z1m
umazaný	A	O4.3 A1.1.2 G2.2-
svržený	A	A9- M2/G1.1- A11.1-
You	X	Z8mf
stejnorodý	A	A6.1+
mezopotámie	N	Z2
neon	N	O1.3
opatřený	A	A9 X9.1+
Dvouohonáč	X	L2 O2 M6 B5 X2.4/S2mf
zamrzet	V	E4.1-
vaječník	N	B1
čtenářka	N	Q4.1/S2mf Q4.2/S2mf P1/S2mf Q4.1
vyhrabávat	V	A1.1.1 X2.4 E2+ S8+ X7+
Lauro	N	Z1f
olbřímí	A	N3.2+++
vozíček	N	M3/O2
genocidní	A	L1-/S5+
basta	I	M6 T2- O2 X7+ N4
každotýdenní	A	N6+
faraón	N	S7.1+/S2.2m
nosový	A	B1
skopové	N	F1
poskytnutý	A	A9- S6+
cavyky	N	E3- E6- O4.1
strojník	N	O3/S2mf
protočit	V	M1 M2 A1.1.1
mechanistický	A	O2 A6.2+
sportovat	V	K5.1
dovedný	A	X9.1+
propletenec	N	O2 X2.5- A12- E3-
tumáte	I	M6 T1.1.2 T1.2
posluchačstvo	N	K1/S2mfc S2mfc S1.1.3+
medián	N	N2
osvěžení	N	B2+ A5.1+/A2.1
přebírání	N	A9+ T1.3 C1 A1.1.1 M2 S7.1- A2.1+ X2.4 S6+ S7.4+ N3 A2.1+ P1 M1 X2.5+ F1@ F2@ Q1.2@ B3@
naletět	V	M1 N5-/A2.1 S7.1- L1- A1.8+ G2.2- X9.2- K5.2
třmen	N	O2
Jakarta	N	Z2
zdůrazňování	N	A11.1+
létací	A	M1 A2.1+ A6.2+ K6 K5.1 E3- K2
vylepšený	A	A5.1+/A2.1
chuťový	A	X3.1 O4.2 E2+ X2.2
Michelangelo	N	Z1m Z3c
rosol	N	F1
hokynář	N	F1/S2mf
zámoří	N	M6
natočený	A	Q4.3
skleróza	N	B2-
scénka	N	K4 C1 A8 A1.1.1 M7 S1.1.1 E3- E2+
rozlámaný	A	A1.1.2 A1.1.1 A1.9 S5- T2- E4.1-/A2.2 A2.1+ T1.3 Q2.1@
bahniště	N	M1 E4.1- L2
všehovšudy	D	A14
mrazivě	D	O4.6- S1.2.1- E1-
pelech	N	L2 H4
zapříst	V	X3.2
poházený	A	M1 N3.6+/A2.1
Rusk	N	Z2
grapefruit	N	F1 L3
zveličit	V	N5.2+/Q2.2
veslařský	A	K1/M4
nahluchlý	A	X3.2-
žáha	N	B2-
chladnoucí	A	O4.6-/A2.1 X5.2-/A2.1
zhola	D	A7- A12-
cementový	A	O1.1
bourat	V	A1.1.1 A1.1.2
devastující	A	A1.1.2 E4.1-
nadutost	N	S1.2.3+
ohavně	D	O4.2-
spojitý	A	T2++
švitořit	V	Q2.1
psávat	V	Q1.2 I2.1
marod	N	B2- O4.2- X5.2- E3-
pojatý	A	A4.2- A6.3+ N3.7+ N5+ Q3
Mann	N	Z1mf
bystrost	N	N3.8+
branec	N	I3.1/S2mf G3/S2mf
Abram	N	Z1m
vyzvánění	N	O2/X3.2 O4.4
briliantový	A	O1.1 O4.4
naznačující	A	A10+ M6 Q1.1/M3
alt	N	K2/S2mf
prodražit	V	I1.3+
potřeštěný	A	B2-/X1 S1.2.6- X5.2++ A1.1.1/N5+++
egejský	A	Z2 M7
Bingleyův	A	Z2
pískání	N	O2 X3.2+
konstitutivní	A	A1.8+
roztodivný	A	E4.1+ A6.2- A12- B2-
uzené	N	B3 F1
basketbal	N	K5.2
občanskoprávní	A	G1.1 S1.2.4+ G2.1 H1%
nešvar	N	E3- Q2.2 G2.2- A1.5.1/A5.1-
nadcházet	V	M1 N3.1 A2.2 A3+ X2.1 A9+ S4 N4 S3.2
předplatitel	N	Q4.2/I2.2/S2mf A9-/I1/S2mf I2.2/I1/S2mf
zobrazující	A	C1 Q2.2
režný	A	L3 F1
Rembrandtův	A	Z1mf
zanikat	V	L1- T2-
napomenutí	N	Q2.2
vklíněný	A	A1.7+
Tigerova	X	Z3
čaršija	X	I2.2/M7
strkání	N	M2 M1 S7.1+ X8+ I2.2 F3 I3.1-
orámovaný	A	A1.1.1 X6+ Q2.1 G2.1/A5.2-
ujednat	V	M8 X9.2+ I1.2 H4 E4.2+ X6+
odbornice	N	X2.2+/S2mf X9.1+/S2mf
jasnovidec	N	S9/S2mf
bambus	N	L3
závin	N	F1
mezihra	N	T1.3
míněný	A	A11.1+ A15- E4.1-
přimlouvat	V	Q2.2 G2.1/Q2.2
různobarevný	A	O4.3 A2.1+
švih	N	M1 A2.1+ A6.2+ K6 K5.1 E3- K2
guru	N	X2.2+/S2mf S9/S7.1+/S2.2m
dekadence	N	A5.1-/A2.1 G2.2-
ložní	A	H5/O2
konkurenčně	D	S7.3+
předškolní	A	P1
Brahms	N	Z1mf
odkrytý	A	A10+
neskonalý	A	T2++
chuml	N	M8 S5+
Prestonův	A	Z2 Z1mf
upláchnout	V	M1 A9- A2.1+ A5.1-/A2.1
kadeřnictví	N	B4/S2mf
zařazovat	V	M2 Q2.1 Q2.2 A1.1.1
zbarvit	V	O4.3
krempa	N	B5
rozmnožovací	A	A6.1+ A5.4- A1.1.1/N6+ S3.2/B1
uštknout	V	B1 A12-
vyhlazování	N	L1-
dopáleně	D	E3-
columbijský	A	Z2 Z3c
dynamicky	D	A2.1+ X5.2+
obraznost	N	X2.1/A6.2- A5.2-
Isabelin	A	Z1f
svěřený	A	A9- S7.1+ S7.4+
štafle	N	O2 S7.1 B5
rekvalifikační	A	P1/N6
thriller	N	Q4.1/X5.2+++ Q4.3/X5.2+++ K4/X5.2+++
zaoblený	A	O4.4
roztrpčení	N	E2-
zmrd	N	X9.1-/S2mf S1.2.6-/S2mf B1
odpovědně	D	S1.2.6+
domoci	V	Q2.2 A9+
Grey	N	Z1mf
podřepnout	V	M1 H4
houpavý	A	M1 M2 E5- K2
vyznačený	A	O4.1 Q1.2 A5.1
Ronov	N	Z1m
tkanivo	N	B5 S5+ O2
ztlouci	V	X9.2+/S7.3 X9.2+/G3 S7.1+ E3- A1.1.1 A5.1++ B1
lelkovat	V	N3.8-
nikl	N	I1.1
kolikátý	C	T1.2 S3.2 S3.2/S2mf
setřásat	V	M2 M1 E4.1- E5- A2.1+ A6.1+
paštika	N	F1
nýt	N	O2
whist	N	K5.2
zjednat	V	A2.1+ C1 A9-
zakoulet	V	M1 M2 A1.1.1
oblačný	A	W4 O4.1 A4.2-
snadně	D	A12+
betlém	N	Z2
rozporný	A	A6.1+
včlenit	V	A1.8+ S5+
rozněcovat	V	T2+
odčerpat	V	M2
zestárlý	A	T3++ T3
zakrývající	A	A10- M1 N3.6 S8+ I1.1 A1.8+ N5 Q2.1 A1.1.1
přeřadit	V	O2 B5 F3
etiopský	A	Z2 Z2/Q3
rekonstrukční	A	H1/N6+ S7.1+/A2.1 A1.1.1 X2.1/T1.1.1
odtok	N	B4/H2
pozabíjet	V	L1- A12- A1.5.1 E4.1-/A2.2
nosnice	N	L2fn
ručnice	N	G3
Geographic	X	Z3c
remitence	N	I1.1/A9-
přetřes	N	A1.1.1 M1
zahleděný	A	M6
poskok	N	A1.1.1
protírat	V	A1.1.1
zatlučený	A	A1.1.1 M4 H4
bookmaker	N	K5.1/S2mf
Nigerijec	N	Z2/S2mf
promíchat	V	A2.1+ S1.1.3+ K3
vnějšek	N	M6
výstředně	D	A6.2-
přívod	N	A9- A9+ S8+%
stéci	V	M1/N3.8+ G1.2 G2.1- X3.3 S7.1+ A1.1.1 T2++ M3 S4 A6.3+ K4
zavdat	V	A2.2 K4/Q2.2 Q2.2
přizvukovat	V	X3.2
fík	N	F1 L3
udělování	N	A5.1+/A9- I1.3+/A9-
epitaf	N	Q1.2
pokochat	V	S7.2+ E2+
mazaně	D	X9.1+
překládaný	A	Q3 A2.1+
benevolentní	A	S8+
lepra	N	B2-
Joanne	N	Z1f
protnout	V	M3 A2.2
navštěvovaný	A	M1/N6+
sanitní	A	B3/M3fn
srdcervoucí	A	E4.1-
rukávník	N	B5
vágně	D	A4.2-
havěť	N	L2mfn O4.2-/S2mf
blafovat	V	A5.2-/Q2.2
chichotání	N	E4.1+
Dashové	X	Z3
žehlení	N	B4
odvalit	V	M1 M2 A1.1.1
Scarborough	N	Z2
chlouba	N	E4.2+/S1.2 S7.2+ S1.2.3+ O4.2+
instruktorka	N	P1/S2mf
obřadní	A	S1.1.1
startér	N	F1 O2 T2+ K5.1/S2mf
rušivě	D	E3-
lehoučký	A	W2 O4.3 N3.5- N5- N3.2- A12+ X3.2- F1 A11.1- O4.2+
diplomovaný	A	A1.2+/I3.2+ A1.7+
plašit	V	E5-
Annii	X	Z1f
pokořovat	V	S7.2-
foťák	N	C1 Q4.3
navršený	A	A1.1.1/N5+
svisle	D	M6
nafukovací	A	M4
korouhev	N	O2
rouhavý	A	S7.2-/S9
odstavný	A	M3/M7
reaktivní	A	A1.1.1 Y1
uctivost	N	S7.2+
výnosový	A	I1.1
vrahův	A	L1-/G2.1-/S2mf
středeční	A	T1.3
zježený	A	E3- E5- A2.1/O4.5
bendžo	N	K2
vznosný	A	S1.2.3+ N3.7+
Joshův	A	Z1m
zhuštěný	A	N5-/A2.1 O4.6-/A2.1
maloobchodník	N	I2.2/S2mf
asertivita	N	S1.2.3+
přerovnávat	V	A2.1+
nepaměť	N	T1.1.1
zásobit	V	A9-
půlrok	N	N1 T3 T1.2
dodělaný	A	T2++
kanárek	N	L2
sebeklam	N	A5.2-
sotvaže	J	A13.7
kňučení	N	X3.2/B2- X3.2/E4.1-
oběšení	N	M2 M1 M8 G2.1 S7.1-
lingua	X	Q3
opařit	V	O4.6+
zjitřený	A	A12- W4
perníkový	A	F1
vznít	V	O4.6+
odpracovaný	A	S7.1++ T3++
spodina	N	S5+
nosorožec	N	L2
rozjitřit	V	A5.1--/A2.2
probouzející	A	B1
tetovaný	A	C1/B1
šílenost	N	B2-/X1 S1.2.6- X5.2+
řečiště	N	H5 H3/L3
odepisovat	V	Q1.2 I2.1
přepínat	V	A2.1+
zajídat	V	E2-
Keith	N	Z1mf
mstivý	A	E3-
uhnat	V	A9+ A1.7+ G2.1 A10+ T2- A1.1.1 X3 T4 M3
špageta	N	F1
vyhlazovací	A	L1-
instruovat	V	Q2.2 P1
filozoficky	D	A1.6 E6+
veselit	V	E4.1+
industriální	A	I4
polonahý	A	B5- A10+
portfoliový	A	I2.1 B5 Q1.2 S7.1+ C1
zosobnění	N	A10+
atak	N	E3- G3 B2- A1.1.2 Q2.2
