lemma	pos	semantic_tags
senior	NOUN	S7.1++/S2mf T3++/S2mf
seniority	NOUN	S7.1++ T3++
sensation	NOUN	X3 X5.2+
sensational	ADJ	X5.2+ N5.2+ A5.1++
sensationalise	VERB	N5.2+/Q2.1
sensationalism	NOUN	N5.2+
sensations	NOUN	X3
sense	VERB	X3
sense	NOUN	A4.1 Q3 X3 S1.2.6+ E1 X2.1 X9.1+ A8
sense-making	NOUN	X2.5+ S1.2.6+
senseless	ADJ	S1.2.6-
sensibilities	NOUN	E1
sensibility	NOUN	X3 E1
sensible	ADJ	S1.2.6+
sensibly	ADV	S1.2.6+
sensitive	ADJ	X2.5+/E1 E6- O4.1 B1 A4.2+
sensitive-guy	ADJ	E6-/S2m
sensitively	ADV	X2.5+/E1 E6- O4.1 B1 A4.2+
sensitivities	NOUN	X2.5+/E1 O4.1 B2-
sensitivity	NOUN	X2.5+/E1 O4.1 B2-
sensor	NOUN	O3
sensual	ADJ	S3.2 O4.2+
sent	ADJ	M2 A2.2
sent	VERB	M2 A2.2
sentence	NOUN	Q3 G2.1
sentence	VERB	G2.1
sentencing	VERB	G2.1
sentencing	NOUN	G2.1 Q3%
sentiment	NOUN	E1 X4.1
sentimental	ADJ	E1
sentimentalist	NOUN	S1.2.5-/S2mf
sentimentality	NOUN	E1
sentiments	NOUN	E1 X4.1
sentry	NOUN	G3/S2mf
separate	VERB	A6.1- S3.1-
separate	ADJ	A6.1-
separated	ADJ	S3.1-
separately	ADV	A6.1-
separating	VERB	A6.1- S4
separating	NOUN	A6.1- S4
separation	NOUN	A6.1-
separatism	NOUN	G1.2
separatist	ADJ	G1.2
separatist	NOUN	G1.2/S2mf
separatists	NOUN	G1.2/S2mf
separator	NOUN	A6.1-/O2
separators	NOUN	A6.1-/O2
seperate	NOUN	B5
seperate	ADJ	A6.1-
seperates	NOUN	B5
september	PROPN	T1.3
septic	ADJ	B2-
septicaemia	NOUN	B2-
septum	NOUN	B1 O2
sepulcher	NOUN	H1/L1-
sepulchers	NOUN	H1/L1-
sepulchre	NOUN	H1/L1-
sepulchres	NOUN	H1/L1-
sequel	NOUN	N4
sequence	VERB	N4 K2 Y1%
sequence	NOUN	N4 Q4.3% S9%
sequencing	NOUN	N4 K2 Y1%
sequencing	VERB	N4 K2 Y1%
sequential	ADJ	N4
sequentially	ADV	N4
sequester	VERB	A9+/G2.1 S5-
sequestered	VERB	A9+/G2.1 S5-
sequestered	ADJ	A10-
sequestering	VERB	A9+/G2.1 S5-
sequestration	NOUN	A9+/G2.1 S5-
sequin	NOUN	O2
sequined	ADJ	O4.1
sequins	NOUN	O2
sera	X	T1.1.3
sere	NOUN	O1.2-
serenade	NOUN	K2
serenade	VERB	K2
serendipitous	ADJ	X7-
serene	ADJ	E3+
serenity	NOUN	E3+
serge	NOUN	O1.1
sergeant	NOUN	G3/S7.1+/S2mf G2.1/S2mf
sergeants	NOUN	G3/S7.1+/S2mf G2.1/S2mf
serial	ADJ	N4
serial	NOUN	Q4
series	NOUN	N4c Q4.3c
serif	NOUN	Q1.2
serious	ADJ	A11.1+ A15- E4.1-
seriously	ADV	A13.3 Z4 E4.1-
seriousness	NOUN	A11.1+ A15- E4.1-
sermon	NOUN	S9/Q2.2
sermonette	NOUN	Q2.2/S9
sermons	NOUN	Q2.2/S9
serotonin	NOUN	O1
serous	ADJ	B1
serpent	NOUN	L2 S9
serpent-like	ADJ	L2 O4.4
serpents	NOUN	L2 S9
serrated	ADJ	O4.4
serried	ADJ	N5++
serum	NOUN	B1 B3
servant	NOUN	S7.1-/S2mf
servants	NOUN	S7.1-/S2mf
serve	NOUN	K5.1
serve	VERB	S8+ S7.1- I2.2 A9- F1 A1.1.1 I3.1 K5.1 G2.1
served	VERB	S8+ S7.1- I2.2 A9- F1 A1.1.1 I3.1 K5.1 G2.1
served	ADJ	S8+ S7.1- I2.2 A9- F1 A1.1.1 I3.1 K5.1
server	NOUN	F1/S2mf Y2
servers	NOUN	Y2 S9/S2mf
servery	NOUN	F1/H2
serves	NOUN	K5.1
serves	VERB	S8+ S7.1- I2.2 A9- F1 A1.1.1 I3.1 K5.1 G2.1
service	NOUN	S8+ S7.1- I2.2 A1.1.1 S9 I3.1 F1 G3@ G1.1@ G2.1@
service	VERB	A1.1.1 S8+
service-based	ADJ	I2.2
service-wise	ADV	S8+/I2.2
serviceable	ADJ	A1.2+
serviceman	NOUN	G3/S2.2m
servicemen	NOUN	G3/S2.2m
servicer	NOUN	A1.1.1/S2mf S8+/S2mf
services	NOUN	S8+ S7.1- A1.1.1 S9 G3@ G2.1@ M3/M7@
servicing	NOUN	A1.1.1 S8+
servicing	ADJ	A1.1.1 S8+
serviette	NOUN	B5 H5
serviettes	NOUN	B5 H5
servile	ADJ	S7.1- S1.2.5-
servility	NOUN	S7.1- S1.2.5-
serving	ADJ	S8+ S7.1- I2.2 A9- F1 A1.1.1 I3.1 K5.1 G2.1
serving	NOUN	S8+ S7.1- I2.2 A9- F1 A1.1.1 I3.1 K5.1 G2.1
serving	VERB	S8+ S7.1- I2.2 A9- F1 A1.1.1 I3.1 K5.1 G2.1
servitude	NOUN	S7.1-
servo	PROPN	Z3
sesame	NOUN	L3 F1
session	NOUN	T1.3
sessional	ADJ	T1.3
set	NOUN	N5 N2 K4 O4.1 O3 S5+c O4.5 K5.1%
set	ADJ	X6+ O4.5
set	VERB	M2 M6 O4.5 O4.1 W4 A1.1.1 B3 B4 X6+ S6+ K2 Q4.3
set-meeting	NOUN	S1.1.3+
set-out	NOUN	S7.1 O2
set-piece	NOUN	X7+ C1 K4
set-up	NOUN	X4.2 S7.1 O2
setback	NOUN	S8-
sets	VERB	M2 M6 O4.5 O4.1 W4 A1.1.1 B3 B4 X6+ S6+ K2 Q4.3
sets	NOUN	N5 N2 K4 O4.1 O3 S5+c O4.5 K5.1%
settee	NOUN	H5
setter	NOUN	L2mfn
setters	NOUN	L2mfn
setting	ADJ	M2 M6 O4.5 O4.1 W4 A1.1.1 B3 B4 X6+ S6+ K2 Q4.3
setting	VERB	M2 M6 O4.5 O4.1 W4 A1.1.1 B3 B4 X6+ S6+ K2 Q4.3
setting	NOUN	M2 M6 O4.5 O4.1 W4 A1.1.1 B3 B4 X6+ S6+ K2 Q4.3
setting-up	NOUN	M2 T2+
settle	VERB	M8 X9.2+ I1.2 H4 E4.2+ X6+
settle	NOUN	H5
settled	ADJ	M8 X9.2+ I1.2 H4 E4.2+ X6+
settled	VERB	M8 X9.2+ I1.2 H4 E4.2+ X6+
settlement	NOUN	M7 Q2.2 I1.2
settler	NOUN	M7/S2mf
settlers	NOUN	M7/S2mf
settling	ADJ	M8 X9.2+ I1.2 H4 E4.2+ X6+
settling	VERB	M8 X9.2+ I1.2 H4 E4.2+ X6+
settling	NOUN	M8 X9.2+ I1.2 H4 E4.2+ X6+
setup	NOUN	X4.2
seulement	X	A14
seven	NUM	N1 T3 T1.2
seven-figure	ADJ	N1
seven-fold	ADJ	N5
seven-month	ADJ	T1.3
seven-year-olds	NOUN	T3
sevenish	ADJ	T1.2
sevens	NUM	K5.1 N1
seventeen	NUM	N1 T3 T1.2
seventeen-year-old	NOUN	T3-/S2mf
seventeen-year-olds	NOUN	T3-/S2mf
seventh	ADJ	N1
seventies	NUM	T1.3 T3 N1
seventy	NUM	N1 T3 T1.2
seventy-eight	NUM	M1 K3
sever	VERB	A1.1.1 T2-
several	DET	N5
severally	ADV	A6.1- N4
severance	NOUN	I3.1-
severe	ADJ	A5.1- S1.2.5+ S1.2.1- O4.2-
severed	VERB	A1.1.1 T2-
severed	ADJ	A1.1.1 T2-
severely	ADV	A5.1- S1.2.5+ S1.2.1- O4.2- A13.3
severest	ADJ	A5.1--- S1.2.5+++ S1.2.1--- O4.2---
severing	VERB	A1.1.1 T2-
severity	NOUN	A5.1- S1.2.5+ S1.2.1- E4.1- O4.2-
severs	VERB	A1.1.1 T2-
sew	VERB	C1 A1.1.1
sewage	NOUN	O1.2/O4.2-
sewer	NOUN	B4/H2
sewerage	NOUN	B4
sewers	NOUN	B4/H2
sewing	ADJ	C1 A1.1.1
sewing	NOUN	C1 A1.1.1
sewing	VERB	C1 A1.1.1
sewn	VERB	C1 A1.1.1
sex	NOUN	S2 S3.2
sex	VERB	L2
sex-life	NOUN	S3.2
sexism	NOUN	S2/S1.2.3+
sexist	NOUN	S2mf
sexologist	NOUN	S3.2/S2mf
sextant	NOUN	O2
sextet	NOUN	K2 S5
sexual	ADJ	S3.2
sexualised	ADJ	S3.2
sexuality	NOUN	S3.2
sexually	ADV	S3.2
sexy	ADJ	S3.2
sh	INTJ	Z4
sha	AUX	T1.1.3
shabbily	ADV	O4.2-
shabby	ADJ	O4.2-
shack	NOUN	H1
shackle	NOUN	A1.7+
shackle	VERB	A1.7+ S8-
shackles	NOUN	A1.7+
shackles	VERB	A1.7+ S8-
shade	NOUN	O4.3 A10- N5- H5
shade	VERB	A10- O4.3
shaded	ADJ	O4.3 A10-
shades	NOUN	O4.3 A10- N5- H5 B5 S9%
shading	NOUN	A10- O4.3
shading	VERB	A10- O4.3
shadow	NOUN	O4.3 S2mf
shadow	VERB	O4.3 S1.1.1 M1
shadowed	ADJ	O4.3 S1.1.1 M1
shadowing	VERB	O4.3 S1.1.1 M1
shadows	NOUN	O4.3 S2mf
shadowy	ADJ	O4.1
shady	ADJ	G2.2- O4.3
shaft	NOUN	O2 H2 N5 Q3%
shag	VERB	S3.2/B1
shagging	VERB	S3.2/B1
shake	VERB	M2 M1 E4.1- E5- A2.1+ A6.1+
shake	NOUN	M2 M1 E4.1-
shake-up	NOUN	A2.1+
shaken	VERB	M2 M1 E4.1- E5- A2.1+ A6.1+
shakeout	NOUN	I2.1/S7.3 M2
shakily	ADV	M1 A7- A5.1-
shaking	NOUN	M2 M1 E4.1- E5- A2.1+ A6.1+
shaking	ADJ	M1 M2 E4.1- E5- A2.1+
shakra	NOUN	S9
shakras	NOUN	S9
shaky	ADJ	M1 A7- A5.1-
shall	AUX	T1.1.3
shallot	NOUN	L3 F1
shallots	NOUN	F1 L3
shallow	NOUN	W3/M4
shallow	ADJ	N3.7- A11.1- A5.4-/S1.2.1+ A4.2-
shallowly	ADV	N3.3+/A2.1 A5.4-/S1.2.1+
shallows	NOUN	W3/M4
shalt	AUX	T1.1.3
sham	NOUN	A5.4- A5.1-
sham	VERB	A5.4-
shamble	NOUN	O4.2-
shambles	NOUN	O4.2-
shame	NOUN	G2.2-
shame	VERB	G2.2- G2.2
shamed	ADJ	G2.2-
shamefaced	ADJ	G2.2-
shameful	ADJ	G2.2- A5.1-
shamefully	ADV	G2.2- A5.1-
shameless	ADJ	G2.2- A5.1-
shamelessly	ADV	G2.2- A5.1-
shamming	VERB	A5.4-
shampoo	NOUN	B4
shampoo	VERB	B4
shampooing	NOUN	B4
shamrock	NOUN	L3
shandy	NOUN	F2
shank	NOUN	B1/L2 F1 O4.4
shanks	NOUN	B1/L2 F1 O4.4
shansi	PROPN	Z2
shanties	NOUN	K2 H1
shantung	PROPN	Z2
shanty	NOUN	H4 K2
shao-ch'i	PROPN	Z1
shape	VERB	O4.4 A2.2
shape	NOUN	O4.4
shaped	ADJ	O4.4
shapeless	ADJ	O4.4
shapely	ADJ	O4.2+
shaping	VERB	O4.4 A2.2
shards	NOUN	A1.1.2
share	NOUN	S1.1.2+ I1.1
share	VERB	S1.1.2+
shared	ADJ	S1.1.2+
shared/divide	VERB	S1.1.2+
shared/divided	VERB	S1.1.2+
shareholder	NOUN	I1.1/S2mf
shareholding	NOUN	I1.1
shareholdings	NOUN	I1.1
shares	VERB	S1.1.2+
shares	NOUN	N5.1- I1.1
sharing	NOUN	S1.1.2+
sharing	ADJ	S1.1.2+
shark	NOUN	L2mfn G2.2-/S2mf F1@
sharkish	ADJ	S1.2.2+
sharp	ADJ	O4.4 A10+ X9.1+ X5.1+ N3.8+ B2- X3.1 E3- A5.3+ A5.1+ T4
sharp	NOUN	O4.4 K2
sharp	ADV	N3.8+ T4
sharp-faced	ADJ	O4.1 O4.2-
sharp-looking	ADJ	O4.2- O4.2+
sharp-witted	ADJ	X9.1+
sharpen	VERB	A1.1.1 A5.1+/A2.1
sharpened	ADJ	O4.4
sharpener	NOUN	O2
sharpening	VERB	A1.1.1 A5.1+/A2.1
sharper	ADJ	O4.4 A10++ X9.1++ X5.1++ N3.8++ B2-- X3.1 E3-- A5.3++ A5.1++
sharpest	ADJ	O4.4 A10+++ X9.1+++ X5.1+++ N3.8+++ B2--- X3.1 E3--- A5.3+++ A5.1+++
sharply	ADV	O4.4 A10+ X9.1+ N3.8+ E3-
sharpness	NOUN	O4.4 A10+ X9.1+ N3.8+ B2- X3.1 E3- A5.3@
shatter	VERB	A1.1.2
shatter-proof	ADJ	A1.1.2-
shattered	VERB	A1.1.2
shattered	ADJ	E4.1- B2- A1.1.2
shattering	VERB	A1.1.2
shattering	NOUN	A1.1.2
shatters	VERB	A1.1.2
shave	VERB	B4 A1.1.1 N5-/A2.1
shave	NOUN	B4
shaved	ADJ	B4 O4.1
shaved	VERB	B4 A1.1.1 N5-/A2.1
shaven	ADJ	B4 O4.1
shaven	VERB	B4 A1.1.1 N5-/A2.1
shaver	NOUN	B4
shaving	ADJ	B4
shaving	NOUN	B4 A1.1.1 N5-/A2.1
shaving	VERB	B4 A1.1.1 N5-/A2.1
shawl	NOUN	B5
shawls	NOUN	B5
she	PRON	Z8f
sheaf	NOUN	Q1.2/N5+ F4
shear	VERB	A1.1.1
shearer	NOUN	F4/S2mf
shearers	NOUN	F4/S2mf
shearing	VERB	A1.1.1
shears	NOUN	O2
sheath	NOUN	O2 B3
shebang	NOUN	A1.1.1 H1%
shed	VERB	M2 A9-
shed	NOUN	H1
shedding	VERB	M2 A9-
sheddy	ADJ	O4.2-
sheds	NOUN	H1
sheen	NOUN	O4.1 O4.3
sheep	NOUN	L2mfnc
sheep-shearing	ADJ	F4
sheep-shearing	NOUN	F4
sheepdog	NOUN	L2mfn
sheepish	ADJ	E1
sheepishly	ADV	S1.2.3-
sheer	VERB	M6
sheer	ADV	N5+
sheer	ADJ	A14 N5+ O4.1 O4.4
sheet	NOUN	B5 O2 Q1.2 N5
sheeting	NOUN	O2
sheets	NOUN	B5 O2 Q1.2 N5
shelf	NOUN	H5
shelf-life	NOUN	T1.3
shell	NOUN	L2 O2 G3
shell	VERB	F1 G3
shellfish	NOUN	F1 L2c
shelling	NOUN	G3 F1
shelling	VERB	F1 G3
shelter	VERB	A10-
shelter	NOUN	H1/A10- H4/H1c
sheltered	VERB	A10-
sheltered	ADJ	A10-
shelters	NOUN	H1/A10- H4/H1
shelters	VERB	A10-
shelve	VERB	A1.9 O4.4
shelves	NOUN	H5
shelves	VERB	A1.9 O4.4
shelving	NOUN	H5 A1.9 O4.4
shelving	VERB	A1.9 O4.4
shen	PROPN	Z1
sheng	PROPN	Z1
shensi	PROPN	Z1
shepherd	NOUN	F4/S2mf
shepherdess	NOUN	F4/S2.1f
shepherdesses	NOUN	F4/S2.1f
shepherds	NOUN	F4/S2mf
shepherds	VERB	S8+
sheriff	NOUN	G2.1/S2mf G1.1/S2mf@
sheriffs	NOUN	G2.1/S2mf G1.1/S2mf@
sherpa	NOUN	K5.1/S2mf G1.1/S2mf
sherry	NOUN	F2
sherry	PROPN	Z1
shh	INTJ	Z4
shiatsu	NOUN	B3
shield	NOUN	S8+/A15+ A10- O2 G3
shield	VERB	S8+/A15+ A10-
shielded	VERB	S8+/A15+ A10-
shift	VERB	M2 M1 A2.1+ I2.2
shift	NOUN	A2.1+ S5+c T1.3/I3.1
shifter	NOUN	M1/S2mf
shifters	NOUN	O2
shifting	VERB	M2 M1 A2.1+ I2.2
shifting	ADJ	M2 M1 A2.1+
shifting	NOUN	M2 M1 A2.1+ I2.2
shiftwork	NOUN	I3.1/T1.3
shifty	ADJ	G2.2-
shih	PROPN	Z1
shilling	NOUN	I1
shillings	NOUN	I1
shimmer	VERB	O4.3
shimmer	NOUN	O4.3
shimmering	ADJ	W2 O4.3
shin	VERB	M1
shindig	NOUN	K1/S1.1.3+c
shine	NOUN	W2 O4.2+ B4
shine	VERB	W2 O4.2+ E4.1+ X9.1+ B4 W4/A5.1+
shiner	NOUN	B2- O4.2 L2mf
shingle	NOUN	W3 O2
shingles	NOUN	B2- W3 O2
shining	ADJ	A5.1+ W2 O4.2+ E4.1+ X9.1+
shining	NOUN	W2 O4.2+ E4.1+ X9.1+ B4 W4/A5.1+
shinning	VERB	M1
shins	NOUN	B1
shiny	ADJ	O4.2+
ship	NOUN	M4fn
ship	VERB	M2
shipbuilder	NOUN	M4/S2mf
shipbuilding	NOUN	M4/I4
shipman	NOUN	M4/S2mf
shipmate	NOUN	M4/S2mf
shipment	NOUN	N5 M2
shipped	VERB	M2
shipper	NOUN	M2/S2mf
shippers	NOUN	M2/S2mf
shipping	ADJ	M2
shipping	VERB	M2
shipping	NOUN	M2 M4
ships	NOUN	M4fn
ships	VERB	M2
shipshape	ADJ	O4.2+
shipwreck	NOUN	M4
shipwreck	VERB	M4/A1.1.2
shipwrecked	VERB	M4/A1.1.2
shipwrecks	NOUN	M4
shipyard	NOUN	M4/M7c
shipyards	NOUN	M4/M7
shire	NOUN	M7
shirk	VERB	A1.9
shirt	NOUN	B5
shirts	NOUN	B5
shirtsleeve	NOUN	B5
shirtsleeves	NOUN	B5
shirty	ADJ	E3-
shit	NOUN	B1 O4.2- O4.2-/S2mf
shit	INTJ	Z4
shit	VERB	B1
shite	ADJ	O4.2-
shithouse	NOUN	B4/H1
shitless	ADJ	E5--
shitty	ADJ	O4.2-
shiver	VERB	B1 E1
shiver	NOUN	B1
shivering	VERB	B1 E1
shivering	NOUN	B1 E1
shivering	ADJ	B1
shivers	VERB	B1 E1
shivers	NOUN	B1
shivery	ADJ	B2- O4.1
shoal	NOUN	L2
shock	VERB	E5- S1.2.4-
shock	NOUN	E5- B2- O3
shocked	ADJ	E5- S1.2.4-
shocker	NOUN	E5-
shocking	NOUN	E5- S1.2.4-
shocking	ADJ	A5.1- S1.2.4-
shocks	VERB	E5- S1.2.4-
shocks	NOUN	E5- B2- O3
shod	VERB	B5
shoddiness	NOUN	O4.2-
shoddy	ADJ	A5.1-
shoe	VERB	B5/L2
shoe	NOUN	B5
shoeboxy	ADJ	N3.2-
shoelace	NOUN	B5
shoelaces	NOUN	B5
shoemaker	NOUN	B5/S2mf
shoes	NOUN	B5 O2
shoes	VERB	B5/L2
shoestring	NOUN	I1/N5--
shoo	INTJ	Z4
shook	VERB	M2 M1 E4.1- E5- A2.1+ A6.1+
shoot	NOUN	K5.1 L3 Q4.3 G3
shoot	VERB	G3 K5.1 M1 M2 Q4.3 Q1.2
shoot-out	NOUN	G3
shooter	NOUN	G3 G3/S2mf
shooting	NOUN	G3 K5.1 M1 M2 Q4.3 Q1.2
shooting	ADJ	G3 K5.1 M1 M2 Q4.3
shoots	VERB	G3 K5.1 M1 M2 Q4.3 Q1.2
shop	VERB	I2.2 G2.1@
shop	NOUN	I2.2/H1c I4/H1c I2.2 I3.1
shop-keeper	NOUN	I2.2/S2mf
shop-keepers	NOUN	I2.2/S2mf
shop-lift	VERB	G2.1-
shop-lifting	NOUN	G2.1-
shop-lifting	VERB	G2.1-
shopaholic	ADJ	I2.2/X5.2+
shopaholic	NOUN	I2.2/X5.2+mf
shopkeeper	NOUN	I2.2/S2mf
shoplift	VERB	G2.1-
shoplifter	NOUN	G2.1-/S2mf
shoplifters	NOUN	G2.1-/S2mf
shoplifting	VERB	G2.1-
shoplifting	NOUN	G2.1-
shopped	ADJ	G2.1
shopper	NOUN	I2.2/S2mf
shopping	NOUN	I2.2/O2 I2.2 G2.1@
shopping	ADJ	I2.2 G2.1@
shopping-centre	NOUN	I2.2/M7
shops	NOUN	I2.2/H1 I4/H1 I2.2
shops	VERB	I2.2 G2.1@
shore	NOUN	W3/M4
shore	PROPN	W3/M4
shores	NOUN	W3/M4
short	ADJ	T1.3- N3.7- N3.3- N5- S1.2.4- N3.8+@ F1%
short	NOUN	Q4.3 F2 O3
short	ADV	N5- T1.3-
short	VERB	O3
short-cake	NOUN	F1
short-change	VERB	I1.3+
short-changed	VERB	I1.3+
short-circuit	VERB	O3 S8-
short-circuited	VERB	O3 S8-
short-cut	NOUN	N3.8+
short-haired	ADJ	O4.1
short-list	VERB	I3.1
short-lived	ADJ	T1.3-
short-range	ADJ	G3
short-sighted	ADJ	B2-/X3.4 X2.6-/T1.1.3 X2.5-
short-sightedness	NOUN	B2-/X3.4 X2.6-/T1.1.3 X2.5-
short-sleeved	ADJ	B5
short-staffed	ADJ	N5-/S2
short-tempered	ADJ	E3-
short-term	ADJ	T1.3-
shortage	NOUN	N5-
shortages	NOUN	N5-
shortcoming	NOUN	A5.1- A1.1.2
shortcomings	NOUN	A5.1-
shortcut	NOUN	N3.8+
shortcut	VERB	N3.8+
shorten	VERB	N3.7-/A2.1 N5-/A2.1 A2.1/T1.3 N3.3-/A2.1 F1
shortened	ADJ	N3.7-/A2.1 N5-/A2.1 A2.1/T1.3 N3.3-/A2.1 F1
shortened	VERB	N3.7-/A2.1 N5-/A2.1 A2.1/T1.3 N3.3-/A2.1 F1
shortening	VERB	N3.7-/A2.1 N5-/A2.1 A2.1/T1.3 N3.3-/A2.1 F1
shortens	VERB	N3.7-/A2.1 N5-/A2.1 A2.1/T1.3 N3.3-/A2.1 F1
shorter	ADJ	T1.3 N3.7-- N3.3-- N5-- S1.2.4-- N3.8++@ F1%
shortest	ADJ	T1.3 N3.7--- N3.3--- N5--- S1.2.4--- N3.8+++@ F1%
shortfall	NOUN	N5-
shorthand	NOUN	Q1.2
shorthand-typist	NOUN	Q1.2/S2mf
shortie	ADJ	N3.7-
shortie	NOUN	N3.7-/S2mf F1
shortish	ADJ	T1.3 N3.7- N3.3- N3.8+
shortlist	NOUN	I3.1
shortlist	VERB	I3.1
shortlisted	VERB	I3.1
shortly	ADV	N3.8+
shortness	NOUN	T1.3- N3.7- N3.3- S1.2.4- N5-
shorts	NOUN	B5 Q4.3 F2 O3
shorts	VERB	O3
shortstop	NOUN	K5.1/S2mf
shot	NOUN	G3 G3/S2mf K5.1 Y1 C1 Q4.3 X8+ B3@ F2@
shot	VERB	G3 K5.1 M1 M2 Q4.3 A1.1.2 Q1.2 S1.2.6-%
shot-blasted	ADJ	O4.1
shotgun	NOUN	G3
shots	VERB	G3 K5.1 M1 M2 Q4.3 A1.1.2 Q1.2 S1.2.6-%
shots	NOUN	G3 G3/S2mf K5.1 Y1 C1 Q4.3 X8+ B3@ F2@
should	AUX	S6+ A7+
shoulder	VERB	M2 E3- A9+
shoulder	NOUN	B1 M3
shoulder-blade	NOUN	B1
shoulder-bone	NOUN	B1
shoulder-length	ADJ	N3.7
shouldered	VERB	M2 E3- A9+
shoulders	NOUN	B1
shoulders	VERB	E3-
shout	VERB	Q2.2/X3.2++
shout	NOUN	Q2.2/X3.2++ F2@
shouted	ADJ	Q2.2/X3.2++
shouted	VERB	Q2.2/X3.2++
shouting	ADJ	Q2.2/X3.2++
shouting	NOUN	Q2.2/X3.2++
shouts	NOUN	Q2.2/X3.2++ F2@
shouts	VERB	Q2.2/X3.2++
shove	VERB	M2
shove	NOUN	M2
shoved	ADJ	M2
shovel	VERB	A1.1.1
shovel	NOUN	O2
show	VERB	A10+ S1.1.1
show	NOUN	A8 K4 S1.1.1 I2.2/S1.1.1
show-case	NOUN	A10+
show-shirt	NOUN	B5
show-stopper	NOUN	O4.2+
showbiz	NOUN	K4
showcard	NOUN	K1/O2/Q1.1
showcase	NOUN	A10+
showdown	NOUN	E3-
showed	VERB	A10+ S1.1.1
shower	VERB	A9+/N5+ B4
shower	NOUN	B4 W4 S5+/O4.2-c S1.1.1%
showering	VERB	A9+/N5+ B4
showers	VERB	A9+/N5+ B4
showers	NOUN	B4 W4 S5+/O4.2-c S1.1.1%
showing	NOUN	Q4.3 A10+ S1.1.1
showing	VERB	A10+ S1.1.1
showman	NOUN	K4/S2.2m
shown	VERB	A10+ S1.1.1
shown	ADJ	A10+ S1.1.1
showpiece	NOUN	A10+
showroom	NOUN	I2.2/H2
shows	NOUN	A8 K4 S1.1.1 I2.2/S1.1.1
shows	VERB	A10+ S1.1.1
showy	ADJ	S1.2.3+
shrank	VERB	N3.2-/A2.1 E2-@
shrapnel	NOUN	G3
shread	VERB	A1.1.1 A1.1.2
shread	NOUN	O2 N5-
shred	VERB	A1.1.1
shred	NOUN	N5-
shreds	VERB	A1.1.2
shreds	NOUN	N5-
shrew	NOUN	L2mfn
shrewd	ADJ	X9.1+
shrewdly	ADV	X9.1+
shrewdness	NOUN	X9.1+
shrewish	ADJ	E3- L2%
shrewishly	ADV	E3- L2%
shrewishness	NOUN	E3- L2%
shrews	NOUN	L2mfn
shriek	VERB	Q2.2/X3.2+
shriek	NOUN	Q2.2/X3.2+
shrieke	VERB	Q2.2
shrieking	VERB	Q2.2/X3.2+
shrieking	NOUN	Q2.2
shrieks	VERB	Q2.2/X3.2+
shril	VERB	X3.2
shrill	ADJ	E2-/X3.2
shrill-sounding	ADJ	E2-/X3.2
shrilling	VERB	X3.2
shrimp	NOUN	L2mfnc F1c N3.2-/S2mf
shrimpish	ADJ	N3.2-
shrine	NOUN	S9 S7.2+/O2 S7.2+/M7
shrink	VERB	N3.2-/A2.1 E2-@
shrink	NOUN	B3/S2mf
shrink-wrap	NOUN	O1.1
shrinkage	NOUN	N3.2-/A2.1
shrinking	VERB	N3.2-/A2.1 E2-@
shrinks	VERB	N3.2-/A2.1 E2-@
shrivel	VERB	A1.1.2 O1.2- O4.5
shrivelled	VERB	A1.1.2 O1.2- O4.5
shroud	VERB	A10-
shroud	NOUN	B5/L1-
shrouded	VERB	A10-
shrouds	VERB	A10-
shrouds	NOUN	B5/L1-
shrub	NOUN	L3
shrubs	NOUN	L3
shrug	NOUN	M1
shrug	VERB	X5.2-/A1.1.1 B1
shrugging	VERB	X5.2-/A1.1.1 B1
shrugging	NOUN	X5.2-/A1.1.1 B1
shrugs	VERB	X5.2-/A1.1.1 B1
shrugs	NOUN	M1
shrunk	VERB	N3.2-/A2.1 E2-@
shuch	NOUN	B5
shudder	VERB	E1/B1 A1.1.1
shudder	NOUN	E1/B1 A1.1.1
shuddering	VERB	E1/B1 A1.1.1
shuffle	VERB	M1 A2.1+
shuffle	NOUN	M1 A2.1+
shuffled	VERB	M1 A2.1+
shuffling	NOUN	M1 A2.1+
shui	NOUN	S9
shun	VERB	S1.2.1- A1.9
shunned	VERB	S1.2.1- A1.9
shuns	VERB	S1.2.1- A1.9
shunt	VERB	M2
shunt	NOUN	O2 A1.4 B1
shut	VERB	A10-
shut	ADJ	A10-
shut-down	NOUN	T2- A10-
shut-eye	NOUN	B1
shutdown	ADJ	T2- A10-
shute	NOUN	O2
shutter	NOUN	A10- A1.7+
shutters	NOUN	H5
shutting	VERB	A10-
shutting	NOUN	A10-
shuttle	NOUN	M3fn M5fn O2
shuttle	VERB	M1 M2
shuttlecock	NOUN	O2 K5.2/T1.1.1
shuttles	VERB	M1 M2
shy	ADJ	E5- S1.2.3-
shy	NOUN	E5-
shy	VERB	E5- S1.2.1-
shyly	ADV	E5- S1.2.3-
shyness	NOUN	E5- S1.2.3-
sibling	NOUN	S4mf
siblings	NOUN	S4mf
sic	ADV	Z5
sick	ADJ	B2- O4.2- X5.2- E3-
sicken	VERB	B2- O4.2-
sickened	VERB	B2- O4.2-
sickening	ADJ	B2- O4.2-
sickens	VERB	B2- O4.2-
sicker	ADJ	B2- O4.2- X5.2- E3-
sickest	ADJ	B2- O4.2- X5.2- E3-
sickle	NOUN	O2/F4
sickliness	NOUN	B2- S1.2.5-
sickly	ADV	B2- O4.2-
sickness	NOUN	B2-
